Consequent	Antecedent 	Support %	Confidence %
item_26	item_20	0.474890853454167	0.73327222731439
item_15	item_25	0.840961621332219	0.72463768115942
item_175	item_176	0.362588525139616	0.720288115246098
item_169	item_163	0.423963053404545	0.718685831622177
item_26	item_18	0.66641420406813	0.718484650555193
item_164	item_167	0.243321711348194	0.715563506261181
item_160	item_159	0.737364899863757	0.708382526564345
item_164	item_159	0.737364899863757	0.708382526564345
item_148	item_139	1.292347336301945	0.707308858201415
item_130	item_128	9.06732481054423	0.705679036052038
item_133	item_132	0.618968646756944	0.70323488045007
item_128	item_123	1.85777650095544	0.7029053420806
item_14	item_21	0.682519576733395	0.701530612244898
item_160	item_161	1.065130997619016	0.694728238659583
item_165	item_16	0.125360738583685	0.694444444444444
item_46	item_16	0.125360738583685	0.694444444444444
item_166	item_16	0.125360738583685	0.694444444444444
item_159	item_16	0.125360738583685	0.694444444444444
item_187	item_179	0.443115388465941	0.68762278978389
item_134	item_138	1.981831398512212	0.6808697562047
item_12	item_19	0.385223102939448	0.677966101694915
item_123	item_19	0.385223102939448	0.677966101694915
item_128	item_135	1.608360864814984	0.6765899864682
item_93	item_76	5.855391164679611	0.67647933392804
item_128	item_105	0.257685962644241	0.675675675675676
item_188	item_193	0.579793415949542	0.675675675675676
item_190	item_187	0.580663976634151	0.674662668665667
item_175	item_190	0.19413503266779	0.672645739910314
item_182	item_190	0.19413503266779	0.672645739910314
item_169	item_190	0.19413503266779	0.672645739910314
item_16	item_12	1.81381318638269	0.671946244300456
item_186	item_178	0.586757901426414	0.667655786350148
item_138	item_140	0.986780536004214	0.661667401852669
item_151	item_133	0.198487836090834	0.657894736842105
item_159	item_156	2.1855425987107	0.657239593706433
item_142	item_146	2.270422265460069	0.651840490797546
item_12	item_1	0.676425651941133	0.643500643500644
item_2	item_1	0.676425651941133	0.643500643500644
item_151	item_139	1.292347336301945	0.63994610980128
item_155	item_154	8.90235356081084	0.635634656757285
item_134	item_146 and item_151	0.345612591789742	0.629722921914358
item_15	item_12	1.81381318638269	0.62395008399328
item_19	item_25	0.840961621332219	0.62111801242236
item_20	item_25	0.840961621332219	0.62111801242236
item_128	item_140	0.986780536004214	0.617556241729157
item_25	item_48	0.141030830906645	0.617283950617284
item_22	item_48	0.141030830906645	0.617283950617284
item_15	item_48	0.141030830906645	0.617283950617284
item_167	item_163	0.423963053404545	0.616016427104723
item_139	item_138	1.981831398512212	0.614979134636503
item_45	item_51	0.214593208756099	0.608519269776876
item_19	item_51	0.214593208756099	0.608519269776876
item_18	item_51	0.214593208756099	0.608519269776876
item_128	item_139	1.292347336301945	0.606264735601213
item_45	item_50	0.359976843085789	0.60459492140266
item_156	item_164	1.963984904477729	0.598404255319149
item_18	item_46	0.21851073183684	0.597609561752988
item_74	item_46	0.21851073183684	0.597609561752988
item_15	item_46	0.21851073183684	0.597609561752988
item_170	item_178	0.586757901426414	0.593471810089021
item_93	item_107	2.497638604142999	0.592540955036598
item_183	item_177	0.367376608904965	0.592417061611374
item_25	item_18	0.66641420406813	0.587851077726976
item_177	item_186	0.223734095944493	0.583657587548638
item_174	item_175	0.22634577799832	0.576923076923077
item_190	item_175	0.22634577799832	0.576923076923077
item_100	item_108	1.207467669552575	0.576784426820476
item_76	item_108	1.207467669552575	0.576784426820476
item_185	item_168	0.302519837901601	0.575539568345324
item_160	item_168	0.302519837901601	0.575539568345324
